,pais_origem,pais_destino,qtde_voos
1322,Finland,Belgium,1.1575342465753424
1323,Finland,Bulgaria,0.20273972602739726
1324,Finland,Canada,0.00821917808219178
1325,Finland,China,1.104109589041096
1326,Finland,Croatia,0.31643835616438354
1327,Finland,Cyprus,0.06986301369863014
1328,Finland,Czech Republic,2.26986301369863
1329,Finland,Denmark,7.1506849315068495
1330,Finland,Estonia,1.4164383561643836
1331,Finland,France,4.387671232876713
1332,Finland,Gambia,0.045205479452054796
1333,Finland,Germany,17.615068493150684
1334,Finland,Greece,1.626027397260274
1335,Finland,Hungary,1.4753424657534246
1336,Finland,Iceland,1.6958904109589041
1337,Finland,India,0.5602739726027397
1338,Finland,Indonesia,0.03972602739726028
1339,Finland,Ireland,0.7863013698630137
1340,Finland,Isle of Man,0.0027397260273972603
1341,Finland,Israel,0.34657534246575344
1342,Finland,Italy,4.35068493150685
1343,Finland,Japan,1.2301369863013698
1344,Finland,Jordan,0.0013698630136986301
1345,Finland,Kazakhstan,0.005479452054794521
1346,Finland,Latvia,3.0863013698630137
1347,Finland,Lebanon,0.010958904109589041
1348,Finland,Lithuania,0.20273972602739726
1349,Finland,Luxembourg,0.01643835616438356
1350,Finland,Malaysia,0.00684931506849315
1351,Finland,Malta,0.13561643835616438
1352,Finland,Mexico,0.0013698630136986301
1353,Finland,Morocco,0.0013698630136986301
1354,Finland,Nepal,0.0027397260273972603
1355,Finland,Netherlands,4.997260273972603
1356,Finland,Norway,4.590410958904109
1357,Finland,Poland,2.717808219178082
1358,Finland,Portugal,1.6712328767123288
1359,Finland,Qatar,1.3972602739726028
1360,Finland,Romania,0.22876712328767124
1361,Finland,Russia,5.817808219178082
1362,Finland,Saudi Arabia,0.0027397260273972603
1363,Finland,Senegal,0.0013698630136986301
1364,Finland,Serbia,0.0821917808219178
1365,Finland,Singapore,0.1917808219178082
1366,Finland,Slovakia,0.010958904109589041
1367,Finland,Slovenia,0.23013698630136986
1368,Finland,South Korea,0.6301369863013698
1369,Finland,Spain,5.145205479452055
1370,Finland,Sweden,23.612328767123287
1371,Finland,Switzerland,2.356164383561644
1372,Finland,Thailand,0.5383561643835616
1373,Finland,Tunisia,0.010958904109589041
1374,Finland,Turkey,0.4643835616438356
1375,Finland,Ukraine,0.07671232876712329
1376,Finland,United Arab Emirates,1.0424657534246575
1377,Finland,United Kingdom,9.275342465753425
1378,Finland,United States,2.1
1379,France,Algeria,9.747945205479452
1380,France,Argentina,0.6575342465753424
1381,France,Armenia,0.02054794520547945
1382,France,Australia,0.5027397260273972
1383,France,Austria,10.968493150684932
1384,France,Azerbaijan,0.0013698630136986301
1385,France,Bahrain,0.5726027397260274
1386,France,Bangladesh,0.00410958904109589
1387,France,Belarus,0.04246575342465753
1388,France,Belgium,11.689041095890412
1389,France,Bermuda,0.00410958904109589
1390,France,Brazil,3.2041095890410958
1391,France,British Virgin Islands,0.0013698630136986301
1392,France,Bulgaria,1.0726027397260274
1393,France,Canada,8.546575342465754
1394,France,Cape Verde,0.12876712328767123
1395,France,Chile,0.14931506849315068
1396,France,China,1.8452054794520547
1397,France,Colombia,0.06575342465753424
1398,France,Costa Rica,0.07945205479452055
1399,France,Croatia,1.8904109589041096
1400,France,Cyprus,0.10821917808219178
1401,France,Czech Republic,7.587671232876712
1402,France,Denmark,8.668493150684931
1403,France,Dominican Republic,0.00410958904109589
1404,France,Ecuador,0.04794520547945205
1405,France,Egypt,0.021917808219178082
1406,France,Estonia,0.4301369863013699
1407,France,Finland,4.454794520547945
1408,France,Gambia,0.10136986301369863
1409,France,Georgia,0.005479452054794521
1410,France,Germany,71.18767123287671
1411,France,Gibraltar,0.0013698630136986301
1412,France,Greece,11.487671232876712
1413,France,Guinea-Bissau,0.012328767123287671
1414,France,Haiti,0.01643835616438356
1415,France,Hungary,4.475342465753425
1416,France,Iceland,2.8753424657534246
1417,France,India,4.115068493150685
1418,France,Indonesia,0.06575342465753424
1419,France,Ireland,13.242465753424657
1420,France,Isle of Man,0.019178082191780823
1421,France,Israel,6.576712328767123
1422,France,Italy,75.24383561643836
1423,France,Japan,4.1287671232876715
1424,France,Jordan,0.6684931506849315
1425,France,Kazakhstan,0.13287671232876713
1426,France,Kuwait,0.0013698630136986301
1427,France,Latvia,1.536986301369863
1428,France,Lebanon,1.4972602739726026
1429,France,Lithuania,0.8383561643835616
1430,France,Luxembourg,3.664383561643836
1431,France,Macedonia,0.1589041095890411
1432,France,Malaysia,0.06712328767123288
1433,France,Maldives,0.07123287671232877
1434,France,Mali,0.16164383561643836
1435,France,Malta,3.0273972602739727
1436,France,Mauritania,0.03424657534246575
1437,France,Mexico,0.8287671232876712
1438,France,Morocco,4.116438356164384
1439,France,Nepal,0.0027397260273972603
1440,France,Netherlands,23.356164383561644
1441,France,New Caledonia,0.0013698630136986301
1442,France,New Zealand,0.00821917808219178
1443,France,Norway,4.3342465753424655
1444,France,Panama,0.049315068493150684
1445,France,Peru,0.01643835616438356
1446,France,Philippines,0.11917808219178082
1447,France,Poland,9.267123287671232
1448,France,Portugal,27.845205479452055
1449,France,Puerto Rico,0.0027397260273972603
1450,France,Qatar,2.7753424657534245
1451,France,Romania,5.302739726027397
1452,France,Russia,13.53013698630137
1453,France,Saint Lucia,0.0013698630136986301
1454,France,Saint Vincent and the Grenadines,0.0013698630136986301
1455,France,Saudi Arabia,1.4602739726027398
1456,France,Senegal,2.089041095890411
1457,France,Serbia,1.2986301369863014
1458,France,Singapore,0.4808219178082192
1459,France,Slovakia,0.3904109589041096
1460,France,Slovenia,0.4273972602739726
1461,France,South Africa,1.3041095890410959
1462,France,South Korea,2.106849315068493
1463,France,Spain,66.0986301369863
1464,France,Sri Lanka,0.043835616438356165
1465,France,Sweden,7.654794520547945
1466,France,Switzerland,30.43972602739726
1467,France,Thailand,0.8301369863013699
1468,France,Tunisia,4.032876712328767
1469,France,Turkey,6.109589041095891
1470,France,Ukraine,1.7821917808219179
1471,France,United Arab Emirates,6.946575342465754
1472,France,United Kingdom,80.56986301369864
1473,France,United States,38.226027397260275
1474,France,Uruguay,0.0027397260273972603
1475,France,Uzbekistan,0.028767123287671233
1476,France,Venezuela,0.0273972602739726
1477,France,Virgin Islands,0.0013698630136986301
1478,French Polynesia,Argentina,0.0013698630136986301
1479,French Polynesia,Australia,0.028767123287671233
1480,French Polynesia,Brazil,0.00684931506849315
1481,French Polynesia,Canada,0.0027397260273972603
1482,French Polynesia,Japan,0.036986301369863014
1483,French Polynesia,New Zealand,0.29315068493150687
1484,French Polynesia,Philippines,0.0013698630136986301
1485,French Polynesia,Portugal,0.0013698630136986301
1486,French Polynesia,United States,1.0452054794520549
1487,Gambia,Algeria,0.0027397260273972603
1488,Gambia,Austria,0.0013698630136986301
1489,Gambia,Belgium,0.09041095890410959
1490,Gambia,Bulgaria,0.0013698630136986301
1491,Gambia,Cape Verde,0.00821917808219178
1492,Gambia,Denmark,0.031506849315068496
1493,Gambia,Finland,0.021917808219178082
1494,Gambia,France,0.12054794520547946
1495,Gambia,Germany,0.13835616438356163
1496,Gambia,Greece,0.0013698630136986301
1497,Gambia,Guinea-Bissau,0.021917808219178082
1498,Gambia,Hungary,0.0013698630136986301
1499,Gambia,Israel,0.0013698630136986301
1500,Gambia,Italy,0.0547945205479452
1501,Gambia,Lebanon,0.00821917808219178
1502,Gambia,Libya,0.0013698630136986301
1503,Gambia,Malta,0.0027397260273972603
1504,Gambia,Morocco,0.0273972602739726
1505,Gambia,Netherlands,0.547945205479452
1506,Gambia,Norway,0.0013698630136986301
1507,Gambia,Poland,0.030136986301369864
1508,Gambia,Portugal,0.056164383561643834
1509,Gambia,Qatar,0.0013698630136986301
1510,Gambia,Russia,0.00821917808219178
1511,Gambia,Saudi Arabia,0.005479452054794521
1512,Gambia,Senegal,0.6356164383561644
1513,Gambia,South Africa,0.04657534246575343
1514,Gambia,Spain,0.17671232876712328
1515,Gambia,Sweden,0.049315068493150684
1516,Gambia,Switzerland,0.0136986301369863
1517,Gambia,Tunisia,0.005479452054794521
1518,Gambia,Turkey,0.028767123287671233
1519,Gambia,United Arab Emirates,0.0013698630136986301
1520,Gambia,United Kingdom,0.6315068493150685
1521,Gambia,United States,0.00410958904109589
1522,Georgia,Austria,0.00684931506849315
1523,Georgia,Bahrain,0.0136986301369863
1524,Georgia,Bulgaria,0.0013698630136986301
1525,Georgia,Czech Republic,0.00410958904109589
1526,Georgia,Denmark,0.00821917808219178
1527,Georgia,France,0.024657534246575342
1528,Georgia,Germany,0.14794520547945206
1529,Georgia,Greece,0.021917808219178082
1530,Georgia,Hungary,0.005479452054794521
1531,Georgia,Iceland,0.0013698630136986301
1532,Georgia,India,0.010958904109589041
1533,Georgia,Iran,0.0027397260273972603
1534,Georgia,Israel,0.14383561643835616
1535,Georgia,Italy,0.00821917808219178
1536,Georgia,Kazakhstan,0.0013698630136986301
1537,Georgia,Latvia,0.07260273972602739
1538,Georgia,Lebanon,0.005479452054794521
1539,Georgia,Lithuania,0.0027397260273972603
1540,Georgia,Luxembourg,0.0027397260273972603
1541,Georgia,Malta,0.0013698630136986301
1542,Georgia,Netherlands,0.030136986301369864
1543,Georgia,Poland,0.0821917808219178
1544,Georgia,Qatar,0.03287671232876712
1545,Georgia,Romania,0.010958904109589041
1546,Georgia,Russia,0.9821917808219178
1547,Georgia,Slovakia,0.0013698630136986301
1548,Georgia,Spain,0.0027397260273972603
1549,Georgia,Switzerland,0.0013698630136986301
1550,Georgia,Turkey,0.2863013698630137
1551,Georgia,Ukraine,0.038356164383561646
1552,Georgia,United Arab Emirates,0.08356164383561644
1553,Georgia,United Kingdom,0.012328767123287671
1554,Georgia,United States,0.00410958904109589
1555,Germany,Algeria,0.5945205479452055
1556,Germany,Argentina,0.6082191780821918
1557,Germany,Armenia,0.0013698630136986301
1558,Germany,Australia,0.6027397260273972
1559,Germany,Austria,78.11780821917809
1560,Germany,Azerbaijan,0.019178082191780823
1561,Germany,Bahrain,1.2095890410958905
1562,Germany,Bangladesh,0.031506849315068496
1563,Germany,Barbados,0.13424657534246576
1564,Germany,Belarus,0.09041095890410959
1565,Germany,Belgium,14.387671232876713
1566,Germany,Bermuda,0.00410958904109589
1567,Germany,Bosnia and Herzegovina,0.030136986301369864
1568,Germany,Brazil,2.26986301369863
1569,Germany,Brunei,0.005479452054794521
1570,Germany,Bulgaria,7.8931506849315065
1571,Germany,Canada,9.553424657534247
1572,Germany,Cape Verde,0.1
1573,Germany,Chile,0.0027397260273972603
1574,Germany,China,3.9054794520547946
1575,Germany,Colombia,0.08904109589041095
1576,Germany,Costa Rica,0.08356164383561644
1577,Germany,Croatia,10.642465753424657
1578,Germany,Cyprus,0.8780821917808219
1579,Germany,Czech Republic,12.667123287671233
1580,Germany,Denmark,31.015068493150686
1581,Germany,Dominican Republic,0.00410958904109589
1582,Germany,Ecuador,0.00410958904109589
1583,Germany,Egypt,0.049315068493150684
1584,Germany,Estonia,3.324657534246575
1585,Germany,Finland,17.93972602739726
1586,Germany,France,76.60958904109589
1587,Germany,Gambia,0.18082191780821918
1588,Germany,Georgia,0.04246575342465753
1589,Germany,Gibraltar,0.0013698630136986301
1590,Germany,Greece,28.027397260273972
1591,Germany,Grenada,0.0013698630136986301
1592,Germany,Guinea-Bissau,0.005479452054794521
1593,Germany,Hungary,18.561643835616437
1594,Germany,Iceland,6.073972602739726
1595,Germany,India,6.942465753424657
1596,Germany,Indonesia,0.17671232876712328
1597,Germany,Iran,0.0013698630136986301
1598,Germany,Ireland,20.375342465753423
1599,Germany,Isle of Man,0.026027397260273973
1600,Germany,Israel,7.889041095890411
1601,Germany,Italy,122.8054794520548
1602,Germany,Japan,4.512328767123288
1603,Germany,Jordan,0.9602739726027397
1604,Germany,Kazakhstan,1.4246575342465753
1605,Germany,Kuwait,0.00821917808219178
1606,Germany,Kyrgyzstan,0.005479452054794521
1607,Germany,Latvia,8.59041095890411
1608,Germany,Lebanon,1.3520547945205479
1609,Germany,Lithuania,4.00958904109589
1610,Germany,Luxembourg,6.9520547945205475
1611,Germany,Macedonia,0.6794520547945205
1612,Germany,Malaysia,0.9232876712328767
1613,Germany,Maldives,0.07945205479452055
1614,Germany,Mali,0.03287671232876712
1615,Germany,Malta,6.263013698630137
1616,Germany,Mauritania,0.0013698630136986301
1617,Germany,Mexico,0.6410958904109589
1618,Germany,Moldova,0.00410958904109589
1619,Germany,Morocco,0.5821917808219178
1620,Germany,Netherlands,46.02465753424657
1621,Germany,New Zealand,0.01643835616438356
1622,Germany,Norway,12.916438356164383
1623,Germany,Palestine,0.0013698630136986301
1624,Germany,Panama,0.036986301369863014
1625,Germany,Philippines,0.21643835616438356
1626,Germany,Poland,38.42876712328767
1627,Germany,Portugal,30.491780821917807
1628,Germany,Puerto Rico,0.03561643835616438
1629,Germany,Qatar,5.127397260273972
1630,Germany,Romania,12.406849315068493
1631,Germany,Russia,43.54657534246575
1632,Germany,Saudi Arabia,2.495890410958904
1633,Germany,Senegal,0.3178082191780822
1634,Germany,Serbia,3.873972602739726
1635,Germany,Singapore,1.178082191780822
1636,Germany,Slovakia,1.5561643835616439
1637,Germany,Slovenia,2.8808219178082193
1638,Germany,South Africa,3.063013698630137
1639,Germany,South Korea,4.419178082191781
1640,Germany,Spain,86.36438356164383
1641,Germany,Sri Lanka,0.00821917808219178
1642,Germany,Sweden,31.105479452054794
1643,Germany,Switzerland,70.43835616438356
1644,Germany,Thailand,2.0643835616438357
1645,Germany,Tunisia,1.247945205479452
1646,Germany,Turkey,28.19041095890411
1647,Germany,Ukraine,7.341095890410959
1648,Germany,United Arab Emirates,16.317808219178083
1649,Germany,United Kingdom,147.47397260273974
1650,Germany,United States,53.5986301369863
1651,Germany,Uruguay,0.00410958904109589
1652,Germany,Uzbekistan,0.07123287671232877
1653,Gibraltar,France,0.0013698630136986301
1654,Gibraltar,Germany,0.0013698630136986301
1655,Gibraltar,Italy,0.0013698630136986301
1656,Gibraltar,Morocco,0.01780821917808219
1657,Gibraltar,Portugal,0.0013698630136986301
1658,Gibraltar,Spain,0.0013698630136986301
1659,Gibraltar,Switzerland,0.0027397260273972603
1660,Gibraltar,United Kingdom,0.23972602739726026
1661,Greece,Algeria,0.00684931506849315
1662,Greece,Argentina,0.0013698630136986301
1663,Greece,Armenia,0.00821917808219178
1664,Greece,Australia,0.05342465753424658
1665,Greece,Austria,3.4726027397260273
1666,Greece,Bahrain,0.30684931506849317
1667,Greece,Belgium,2.1397260273972605
1668,Greece,Bosnia and Herzegovina,0.0013698630136986301
1669,Greece,Brazil,0.012328767123287671
1670,Greece,Bulgaria,1.1684931506849314
1671,Greece,Canada,1.0095890410958903
1672,Greece,China,0.030136986301369864
1673,Greece,Croatia,0.10410958904109589
1674,Greece,Cyprus,2.350684931506849
1675,Greece,Czech Republic,2.182191780821918
1676,Greece,Denmark,2.265753424657534
1677,Greece,Egypt,0.012328767123287671
1678,Greece,Estonia,0.17534246575342466
1679,Greece,Finland,1.2342465753424658
1680,Greece,France,10.335616438356164
1681,Greece,Georgia,0.012328767123287671
1682,Greece,Germany,23.78904109589041
1683,Greece,Hungary,1.0876712328767124
1684,Greece,Iceland,0.031506849315068496
1685,Greece,India,0.12876712328767123
1686,Greece,Indonesia,0.0013698630136986301
1687,Greece,Ireland,0.7520547945205479
1688,Greece,Israel,4.397260273972603
1689,Greece,Italy,14.136986301369863
1690,Greece,Japan,0.06575342465753424
1691,Greece,Jordan,0.23424657534246576
1692,Greece,Kazakhstan,0.00684931506849315
1693,Greece,Latvia,0.34657534246575344
1694,Greece,Lebanon,0.6178082191780822
1695,Greece,Lithuania,0.20410958904109588
1696,Greece,Luxembourg,0.33835616438356164
1697,Greece,Macedonia,0.0013698630136986301
1698,Greece,Malaysia,0.012328767123287671
1699,Greece,Maldives,0.0027397260273972603
1700,Greece,Mali,0.0013698630136986301
1701,Greece,Malta,0.26986301369863014
1702,Greece,Moldova,0.0013698630136986301
1703,Greece,Morocco,0.009589041095890411
1704,Greece,Nepal,0.0013698630136986301
1705,Greece,Netherlands,6.424657534246576
1706,Greece,Norway,0.9547945205479452
1707,Greece,Philippines,0.00410958904109589
1708,Greece,Poland,4.286301369863014
1709,Greece,Portugal,0.5698630136986301
1710,Greece,Qatar,1.8630136986301369
1711,Greece,Romania,2.3972602739726026
1712,Greece,Russia,4.610958904109589
1713,Greece,Saudi Arabia,0.29041095890410956
1714,Greece,Serbia,0.7041095890410959
1715,Greece,Singapore,0.057534246575342465
1716,Greece,Slovakia,0.6383561643835617
1717,Greece,Slovenia,0.13561643835616438
1718,Greece,South Africa,0.009589041095890411
1719,Greece,South Korea,0.010958904109589041
1720,Greece,Spain,3.6945205479452055
1721,Greece,Sri Lanka,0.00410958904109589
1722,Greece,Sweden,2.4273972602739726
1723,Greece,Switzerland,5.963013698630137
1724,Greece,Thailand,0.009589041095890411
1725,Greece,Tunisia,0.0027397260273972603
1726,Greece,Turkey,1.7013698630136986
1727,Greece,Ukraine,0.7410958904109589
1728,Greece,United Arab Emirates,1.9643835616438357
1729,Greece,United Kingdom,17.08082191780822
1730,Greece,United States,2.043835616438356
1731,Greece,Uruguay,0.0013698630136986301
1732,Grenada,Barbados,0.005479452054794521
1733,Grenada,Canada,0.0013698630136986301
1734,Grenada,Saint Lucia,0.005479452054794521
1735,Grenada,Saint Vincent and the Grenadines,0.0027397260273972603
1736,Grenada,Trinidad and Tobago,0.00410958904109589
1737,Grenada,United States,0.00821917808219178
1738,Guatemala,Argentina,0.0027397260273972603
1739,Guatemala,Bermuda,0.0013698630136986301
1740,Guatemala,Brazil,0.00410958904109589
1741,Guatemala,Costa Rica,0.0027397260273972603
1742,Guatemala,Japan,0.0013698630136986301
1743,Guatemala,Mexico,0.0027397260273972603
1744,Guatemala,Spain,0.0013698630136986301
1745,Guatemala,United States,0.028767123287671233
1746,Guinea,France,0.0013698630136986301
1747,Guinea,Ireland,0.0013698630136986301
1748,Guinea-Bissau,Belgium,0.0013698630136986301
1749,Guinea-Bissau,Cape Verde,0.030136986301369864
1750,Guinea-Bissau,Denmark,0.0013698630136986301
1751,Guinea-Bissau,France,0.0136986301369863
1752,Guinea-Bissau,Gambia,0.009589041095890411
1753,Guinea-Bissau,Germany,0.0013698630136986301
1754,Guinea-Bissau,Italy,0.009589041095890411
1755,Guinea-Bissau,Morocco,0.005479452054794521
1756,Guinea-Bissau,Portugal,0.09452054794520548
1757,Guinea-Bissau,Senegal,0.11917808219178082
1758,Guinea-Bissau,Spain,0.0027397260273972603
1759,Guinea-Bissau,Switzerland,0.00821917808219178
1760,Guinea-Bissau,Turkey,0.0027397260273972603
1761,Guinea-Bissau,United Kingdom,0.010958904109589041
1762,Guinea-Bissau,United States,0.0013698630136986301
1763,Haiti,Canada,0.00684931506849315
1764,Haiti,France,0.0027397260273972603
1765,Haiti,Panama,0.00821917808219178
1766,Haiti,Puerto Rico,0.0013698630136986301
1767,Haiti,United States,0.0958904109589041
1768,Hungary,Algeria,0.052054794520547946
1769,Hungary,Australia,0.0013698630136986301
1770,Hungary,Austria,1.3095890410958904
1771,Hungary,Azerbaijan,0.0013698630136986301
1772,Hungary,Bahrain,0.0013698630136986301
1773,Hungary,Bangladesh,0.0013698630136986301
1774,Hungary,Belarus,0.012328767123287671
1775,Hungary,Belgium,3.4136986301369863
1776,Hungary,Bosnia and Herzegovina,0.00821917808219178
1777,Hungary,Brazil,0.00410958904109589
1778,Hungary,Bulgaria,0.336986301369863
1779,Hungary,Canada,0.3561643835616438
1780,Hungary,Cape Verde,0.0013698630136986301
1781,Hungary,China,0.031506849315068496
1782,Hungary,Croatia,0.0684931506849315
1783,Hungary,Cyprus,0.18082191780821918
1784,Hungary,Czech Republic,2.084931506849315
1785,Hungary,Denmark,1.7356164383561643
1786,Hungary,Estonia,0.005479452054794521
1787,Hungary,Finland,2.0945205479452054
1788,Hungary,France,5.664383561643835
1789,Hungary,Gambia,0.0013698630136986301
1790,Hungary,Georgia,0.0013698630136986301
1791,Hungary,Germany,20.616438356164384
1792,Hungary,Greece,1.673972602739726
1793,Hungary,Iceland,0.33287671232876714
1794,Hungary,India,0.00684931506849315
1795,Hungary,Ireland,1.6479452054794521
1796,Hungary,Isle of Man,0.0013698630136986301
1797,Hungary,Israel,2.0356164383561643
1798,Hungary,Italy,7.961643835616439
1799,Hungary,Japan,0.04794520547945205
1800,Hungary,Jordan,0.024657534246575342
1801,Hungary,Kazakhstan,0.0013698630136986301
1802,Hungary,Kyrgyzstan,0.0013698630136986301
1803,Hungary,Latvia,0.3315068493150685
1804,Hungary,Lebanon,0.00821917808219178
1805,Hungary,Lithuania,0.030136986301369864
1806,Hungary,Luxembourg,0.5136986301369864
1807,Hungary,Macedonia,0.08904109589041095
1808,Hungary,Malta,0.5260273972602739
1809,Hungary,Netherlands,5.1287671232876715
1810,Hungary,Norway,1.1876712328767123
1811,Hungary,Philippines,0.0013698630136986301
1812,Hungary,Poland,2.0972602739726027
1813,Hungary,Portugal,1.452054794520548
1814,Hungary,Qatar,1.4876712328767123
1815,Hungary,Romania,0.952054794520548
1816,Hungary,Russia,4.658904109589041
1817,Hungary,Saudi Arabia,0.00410958904109589
1818,Hungary,Serbia,0.336986301369863
1819,Hungary,Singapore,0.00684931506849315
1820,Hungary,Slovakia,0.14520547945205478
1821,Hungary,Slovenia,0.056164383561643834
1822,Hungary,South Africa,0.0013698630136986301
1823,Hungary,South Korea,0.056164383561643834
1824,Hungary,Spain,3.978082191780822
1825,Hungary,Sweden,2.2356164383561645
1826,Hungary,Switzerland,3.4602739726027396
1827,Hungary,Thailand,0.0027397260273972603
1828,Hungary,Tunisia,0.03287671232876712
1829,Hungary,Turkey,1.2698630136986302
1830,Hungary,Ukraine,0.7561643835616438
1831,Hungary,United Arab Emirates,1.1287671232876713
1832,Hungary,United Kingdom,16.306849315068494
1833,Hungary,United States,0.8424657534246576
1834,Iceland,Austria,0.3493150684931507
1835,Iceland,Bahamas,0.0013698630136986301
1836,Iceland,Belgium,0.9931506849315068
1837,Iceland,Bermuda,0.0027397260273972603
1838,Iceland,Bulgaria,0.0136986301369863
1839,Iceland,Canada,3.2904109589041095
1840,Iceland,Cape Verde,0.0013698630136986301
1841,Iceland,China,0.0013698630136986301
1842,Iceland,Croatia,0.010958904109589041
1843,Iceland,Cyprus,0.00684931506849315
1844,Iceland,Czech Republic,0.23150684931506849
1845,Iceland,Denmark,3.5082191780821916
1846,Iceland,Estonia,0.01643835616438356
1847,Iceland,Finland,1.726027397260274
1848,Iceland,France,2.7986301369863016
1849,Iceland,Germany,5.8931506849315065
1850,Iceland,Greece,0.036986301369863014
1851,Iceland,Hungary,0.2684931506849315
1852,Iceland,India,0.03424657534246575
1853,Iceland,Indonesia,0.0013698630136986301
1854,Iceland,Ireland,1.7753424657534247
1855,Iceland,Isle of Man,0.009589041095890411
1856,Iceland,Israel,0.0821917808219178
1857,Iceland,Italy,0.46301369863013697
1858,Iceland,Japan,0.0013698630136986301
1859,Iceland,Kazakhstan,0.005479452054794521
1860,Iceland,Kyrgyzstan,0.0013698630136986301
1861,Iceland,Latvia,0.39452054794520547
1862,Iceland,Lithuania,0.11506849315068493
1863,Iceland,Luxembourg,0.028767123287671233
1864,Iceland,Malta,0.00410958904109589
1865,Iceland,Mexico,0.0013698630136986301
1866,Iceland,Morocco,0.0027397260273972603
1867,Iceland,Netherlands,2.1082191780821917
1868,Iceland,Norway,2.1424657534246574
1869,Iceland,Poland,1.5123287671232877
1870,Iceland,Portugal,0.06027397260273973
1871,Iceland,Qatar,0.00410958904109589
1872,Iceland,Romania,0.01643835616438356
1873,Iceland,Russia,0.16164383561643836
1874,Iceland,Saudi Arabia,0.019178082191780823
1875,Iceland,Senegal,0.00410958904109589
1876,Iceland,Serbia,0.005479452054794521
1877,Iceland,Slovakia,0.01643835616438356
1878,Iceland,Slovenia,0.0410958904109589
1879,Iceland,Spain,1.3452054794520547
1880,Iceland,Sweden,1.8287671232876712
1881,Iceland,Switzerland,1.0054794520547945
1882,Iceland,Turkey,0.015068493150684932
1883,Iceland,Ukraine,0.005479452054794521
1884,Iceland,United Arab Emirates,0.015068493150684932
1885,Iceland,United Kingdom,11.886301369863014
1886,Iceland,United States,14.157534246575343
1887,India,Algeria,0.010958904109589041
1888,India,Argentina,0.0013698630136986301
1889,India,Australia,1.210958904109589
1890,India,Austria,0.9849315068493151
1891,India,Azerbaijan,0.0013698630136986301
1892,India,Bahrain,4.116438356164384
1893,India,Bangladesh,0.3684931506849315
1894,India,Belarus,0.0027397260273972603
1895,India,Belgium,0.4246575342465753
1896,India,Brazil,0.07945205479452055
1897,India,Brunei,0.005479452054794521
1898,India,Bulgaria,0.00684931506849315
1899,India,Canada,1.3520547945205479
1900,India,China,5.932876712328767
1901,India,Croatia,0.0013698630136986301
1902,India,Cyprus,0.00821917808219178
1903,India,Czech Republic,0.012328767123287671
1904,India,Denmark,0.4534246575342466
1905,India,Egypt,0.009589041095890411
1906,India,Finland,0.547945205479452
1907,India,France,3.2150684931506848
1908,India,Georgia,0.0027397260273972603
1909,India,Germany,6.750684931506849
1910,India,Greece,0.07671232876712329
1911,India,Hungary,0.0013698630136986301
1912,India,Iceland,0.036986301369863014
1913,India,Indonesia,0.5301369863013699
1914,India,Iran,0.0013698630136986301
1915,India,Ireland,0.03424657534246575
1916,India,Israel,0.4958904109589041
1917,India,Italy,2.0013698630136987
1918,India,Japan,0.8205479452054795
1919,India,Kazakhstan,0.6876712328767123
1920,India,Kuwait,0.049315068493150684
1921,India,Kyrgyzstan,0.04657534246575343
1922,India,Latvia,0.009589041095890411
1923,India,Lebanon,0.17397260273972603
1924,India,Lithuania,0.0013698630136986301
1925,India,Luxembourg,0.18904109589041096
1926,India,Malaysia,9.67945205479452
1927,India,Maldives,0.06164383561643835
1928,India,Mali,0.005479452054794521
1929,India,Malta,0.00684931506849315
1930,India,Mexico,0.0136986301369863
1931,India,Morocco,0.010958904109589041
1932,India,Nepal,1.417808219178082
1933,India,Netherlands,2.0547945205479454
1934,India,New Zealand,0.012328767123287671
1935,India,Norway,0.0013698630136986301
1936,India,Oman,0.02054794520547945
1937,India,Philippines,0.2589041095890411
1938,India,Poland,0.09315068493150686
1939,India,Portugal,0.00684931506849315
1940,India,Qatar,8.73972602739726
1941,India,Romania,0.026027397260273973
1942,India,Russia,2.06986301369863
1943,India,Saudi Arabia,5.1136986301369864
1944,India,Senegal,0.13972602739726028
1945,India,Serbia,0.0027397260273972603
1946,India,Singapore,4.335616438356165
1947,India,Slovakia,0.00684931506849315
1948,India,South Africa,0.5712328767123288
1949,India,South Korea,1.2082191780821918
1950,India,Spain,0.3493150684931507
1951,India,Sri Lanka,3.6575342465753424
1952,India,Sweden,0.4657534246575342
1953,India,Switzerland,1.3684931506849316
1954,India,Thailand,7.534246575342466
1955,India,Tunisia,0.00410958904109589
1956,India,Turkey,1.5452054794520549
1957,India,Ukraine,0.019178082191780823
1958,India,United Arab Emirates,45.29041095890411
1959,India,United Kingdom,9.371232876712329
1960,India,United States,4.0
1961,India,Uzbekistan,0.01780821917808219
1962,Indonesia,Algeria,0.015068493150684932
1963,Indonesia,Argentina,0.0027397260273972603
1964,Indonesia,Australia,2.0506849315068494
1965,Indonesia,Austria,0.07123287671232877
1966,Indonesia,Bangladesh,0.043835616438356165
1967,Indonesia,Belgium,0.009589041095890411
1968,Indonesia,Brazil,0.00684931506849315
1969,Indonesia,Brunei,0.1917808219178082
1970,Indonesia,Bulgaria,0.0027397260273972603
1971,Indonesia,Canada,0.03561643835616438
1972,Indonesia,China,1.473972602739726
1973,Indonesia,Czech Republic,0.0013698630136986301
1974,Indonesia,Denmark,0.015068493150684932
1975,Indonesia,Egypt,0.0013698630136986301
1976,Indonesia,Finland,0.009589041095890411
