pais,valor_semana,dia_semana,voos_soma,jan_mean,pct_loss,date,continent
Algeria,5,0,117.0,130.07692307692307,0.10053222945002949,2020-02-01,Africa
Algeria,5,1,174.0,130.07692307692307,-0.33767001774098176,2020-02-01,Africa
Algeria,5,2,174.0,130.07692307692307,-0.33767001774098176,2020-02-01,Africa
Algeria,5,3,177.0,130.07692307692307,-0.3607332939089297,2020-02-01,Africa
Algeria,5,4,158.0,130.07692307692307,-0.21466587817859265,2020-02-01,Africa
Algeria,5,5,145.0,130.07692307692307,-0.11472501478415148,2020-02-01,Africa
Algeria,5,6,149.0,130.07692307692307,-0.14547604967474875,2020-02-01,Africa
Algeria,6,0,172.0,130.07692307692307,-0.32229450029568313,2020-02-08,Africa
Algeria,6,1,149.0,130.07692307692307,-0.14547604967474875,2020-02-08,Africa
Algeria,6,2,120.0,130.07692307692307,0.07746895328208153,2020-02-08,Africa
Algeria,6,3,135.0,130.07692307692307,-0.03784742755765828,2020-02-08,Africa
Algeria,6,4,106.0,130.07692307692307,0.18509757539917202,2020-02-08,Africa
Algeria,6,5,102.0,130.07692307692307,0.2158486102897693,2020-02-08,Africa
Algeria,6,6,97.0,130.07692307692307,0.2542874039030159,2020-02-08,Africa
Algeria,7,0,156.0,130.07692307692307,-0.199290360733294,2020-02-15,Africa
Algeria,7,1,129.0,130.07692307692307,0.008279124778237645,2020-02-15,Africa
Algeria,7,2,8.0,130.07692307692307,0.9384979302188055,2020-02-15,Africa
Algeria,7,3,10.0,130.07692307692307,0.9231224127735068,2020-02-15,Africa
Algeria,7,4,161.0,130.07692307692307,-0.2377291543465406,2020-02-15,Africa
Algeria,7,5,72.0,130.07692307692307,0.4464813719692489,2020-02-15,Africa
Algeria,7,6,76.0,130.07692307692307,0.41573033707865165,2020-02-15,Africa
Algeria,8,0,25.0,130.07692307692307,0.807806031933767,2020-02-22,Africa
Algeria,8,2,56.0,130.07692307692307,0.5694855115316381,2020-02-22,Africa
Algeria,8,3,110.0,130.07692307692307,0.15434654050857474,2020-02-22,Africa
Algeria,8,4,155.0,130.07692307692307,-0.1916026020106447,2020-02-22,Africa
Algeria,8,5,212.0,130.07692307692307,-0.6298048492016559,2020-02-22,Africa
Algeria,8,6,179.0,130.07692307692307,-0.37610881135422836,2020-02-22,Africa
Algeria,9,0,193.0,130.07692307692307,-0.48373743347131887,2020-02-29,Africa
Algeria,9,1,194.0,130.07692307692307,-0.4914251921939682,2020-02-29,Africa
Algeria,9,2,96.0,130.07692307692307,0.2619751626256652,2020-02-29,Africa
Algeria,9,3,147.0,130.07692307692307,-0.13010053222945012,2020-02-29,Africa
Algeria,9,4,123.0,130.07692307692307,0.05440567711413357,2020-02-29,Africa
Algeria,9,5,201.0,130.07692307692307,-0.5452395032525135,2020-02-29,Africa
Algeria,9,6,133.0,130.07692307692307,-0.022471910112359637,2020-02-29,Africa
Algeria,10,0,101.0,130.07692307692307,0.22353636901241863,2020-03-07,Africa
Algeria,10,1,98.0,130.07692307692307,0.2465996451803666,2020-03-07,Africa
Algeria,10,2,121.0,130.07692307692307,0.06978119455943221,2020-03-07,Africa
Algeria,10,3,166.0,130.07692307692307,-0.2761679479597872,2020-03-07,Africa
Algeria,10,4,100.0,130.07692307692307,0.23122412773506795,2020-03-07,Africa
Algeria,10,5,100.0,130.07692307692307,0.23122412773506795,2020-03-07,Africa
Algeria,10,6,128.0,130.07692307692307,0.015966883500886965,2020-03-07,Africa
Algeria,11,0,104.0,130.07692307692307,0.20047309284447065,2020-03-14,Africa
Algeria,11,1,118.0,130.07692307692307,0.09284447072738017,2020-03-14,Africa
Algeria,11,2,143.0,130.07692307692307,-0.09934949733885284,2020-03-14,Africa
Algeria,11,3,160.0,130.07692307692307,-0.23004139562389128,2020-03-14,Africa
Algeria,11,4,136.0,130.07692307692307,-0.045535186280307595,2020-03-14,Africa
Algeria,11,5,139.0,130.07692307692307,-0.06859846244825556,2020-03-14,Africa
Algeria,11,6,121.0,130.07692307692307,0.06978119455943221,2020-03-14,Africa
Algeria,12,0,75.0,130.07692307692307,0.42341809580130096,2020-03-21,Africa
Algeria,12,1,71.0,130.07692307692307,0.45416913069189824,2020-03-21,Africa
Algeria,12,2,42.0,130.07692307692307,0.6771141336487285,2020-03-21,Africa
Algeria,12,3,37.0,130.07692307692307,0.7155529272619752,2020-03-21,Africa
Algeria,12,4,41.0,130.07692307692307,0.6848018923713779,2020-03-21,Africa
Algeria,12,5,29.0,130.07692307692307,0.7770549970431697,2020-03-21,Africa
Algeria,12,6,8.0,130.07692307692307,0.9384979302188055,2020-03-21,Africa
Algeria,13,0,15.0,130.07692307692307,0.8846836191602602,2020-03-28,Africa
Algeria,13,1,10.0,130.07692307692307,0.9231224127735068,2020-03-28,Africa
Algeria,13,2,7.0,130.07692307692307,0.9461856889414547,2020-03-28,Africa
Algeria,13,3,5.0,130.07692307692307,0.9615612063867534,2020-03-28,Africa
Algeria,13,4,10.0,130.07692307692307,0.9231224127735068,2020-03-28,Africa
Algeria,13,5,5.0,130.07692307692307,0.9615612063867534,2020-03-28,Africa
Algeria,13,6,9.0,130.07692307692307,0.9308101714961561,2020-03-28,Africa
Algeria,14,0,7.0,130.07692307692307,0.9461856889414547,2020-04-04,Africa
Algeria,14,1,6.0,130.07692307692307,0.9538734476641041,2020-04-04,Africa
Algeria,14,2,3.0,130.07692307692307,0.976936723832052,2020-04-04,Africa
Algeria,14,3,9.0,130.07692307692307,0.9308101714961561,2020-04-04,Africa
Algeria,14,4,7.0,130.07692307692307,0.9461856889414547,2020-04-04,Africa
Algeria,14,5,7.0,130.07692307692307,0.9461856889414547,2020-04-04,Africa
Algeria,14,6,10.0,130.07692307692307,0.9231224127735068,2020-04-04,Africa
Algeria,15,0,3.0,130.07692307692307,0.976936723832052,2020-04-11,Africa
Algeria,15,1,3.0,130.07692307692307,0.976936723832052,2020-04-11,Africa
Algeria,15,2,17.0,130.07692307692307,0.8693081017149615,2020-04-11,Africa
Algeria,15,3,24.0,130.07692307692307,0.8154937906564163,2020-04-11,Africa
Algeria,15,4,5.0,130.07692307692307,0.9615612063867534,2020-04-11,Africa
Algeria,15,5,14.0,130.07692307692307,0.8923713778829095,2020-04-11,Africa
Algeria,15,6,12.0,130.07692307692307,0.9077468953282082,2020-04-11,Africa
Algeria,16,0,5.0,130.07692307692307,0.9615612063867534,2020-04-18,Africa
Algeria,16,1,3.0,130.07692307692307,0.976936723832052,2020-04-18,Africa
Algeria,16,2,6.0,130.07692307692307,0.9538734476641041,2020-04-18,Africa
Algeria,16,3,18.0,130.07692307692307,0.8616203429923123,2020-04-18,Africa
Algeria,16,4,16.0,130.07692307692307,0.8769958604376109,2020-04-18,Africa
Algeria,16,5,17.0,130.07692307692307,0.8693081017149615,2020-04-18,Africa
Algeria,16,6,1.0,130.07692307692307,0.9923122412773506,2020-04-18,Africa
Algeria,17,1,1.0,130.07692307692307,0.9923122412773506,2020-04-25,Africa
Algeria,18,1,3.0,130.07692307692307,0.976936723832052,2020-05-02,Africa
Algeria,18,2,15.0,130.07692307692307,0.8846836191602602,2020-05-02,Africa
Algeria,18,3,24.0,130.07692307692307,0.8154937906564163,2020-05-02,Africa
Algeria,18,4,8.0,130.07692307692307,0.9384979302188055,2020-05-02,Africa
Algeria,18,5,19.0,130.07692307692307,0.8539325842696629,2020-05-02,Africa
Algeria,18,6,13.0,130.07692307692307,0.9000591366055588,2020-05-02,Africa
Algeria,19,0,30.0,130.07692307692307,0.7693672383205203,2020-05-09,Africa
Algeria,19,1,24.0,130.07692307692307,0.8154937906564163,2020-05-09,Africa
Algeria,19,2,26.0,130.07692307692307,0.8001182732111176,2020-05-09,Africa
Algeria,19,3,24.0,130.07692307692307,0.8154937906564163,2020-05-09,Africa
Algeria,19,4,4.0,130.07692307692307,0.9692489651094027,2020-05-09,Africa
Algeria,19,6,5.0,130.07692307692307,0.9615612063867534,2020-05-09,Africa
Algeria,20,0,7.0,130.07692307692307,0.9461856889414547,2020-05-16,Africa
Algeria,20,1,14.0,130.07692307692307,0.8923713778829095,2020-05-16,Africa
Algeria,20,3,1.0,130.07692307692307,0.9923122412773506,2020-05-16,Africa
Algeria,20,4,10.0,130.07692307692307,0.9231224127735068,2020-05-16,Africa
Algeria,21,0,8.0,130.07692307692307,0.9384979302188055,2020-05-23,Africa
Algeria,21,1,21.0,130.07692307692307,0.8385570668243643,2020-05-23,Africa
Algeria,21,2,29.0,130.07692307692307,0.7770549970431697,2020-05-23,Africa
Algeria,21,3,12.0,130.07692307692307,0.9077468953282082,2020-05-23,Africa
Algeria,21,4,9.0,130.07692307692307,0.9308101714961561,2020-05-23,Africa
Algeria,21,5,7.0,130.07692307692307,0.9461856889414547,2020-05-23,Africa
Algeria,21,6,2.0,130.07692307692307,0.9846244825547014,2020-05-23,Africa
Algeria,22,0,1.0,130.07692307692307,0.9923122412773506,2020-05-30,Africa
Algeria,22,1,18.0,130.07692307692307,0.8616203429923123,2020-05-30,Africa
Algeria,22,2,32.0,130.07692307692307,0.7539917208752217,2020-05-30,Africa
Algeria,22,3,44.0,130.07692307692307,0.6617386162034299,2020-05-30,Africa
Argentina,5,0,443.0,265.6923076923077,-0.6673422119281993,2020-02-01,South America
Argentina,5,1,424.0,265.6923076923077,-0.5958309206716851,2020-02-01,South America
Argentina,5,2,398.0,265.6923076923077,-0.4979733642154025,2020-02-01,South America
Argentina,5,3,424.0,265.6923076923077,-0.5958309206716851,2020-02-01,South America
Argentina,5,4,423.0,265.6923076923077,-0.5920671685002896,2020-02-01,South America
Argentina,5,5,439.0,265.6923076923077,-0.6522872032426174,2020-02-01,South America
Argentina,5,6,36.0,265.6923076923077,0.8645049218297626,2020-02-01,South America
Argentina,6,0,105.0,265.6923076923077,0.6048060220034742,2020-02-08,South America
Argentina,6,1,396.0,265.6923076923077,-0.4904458598726115,2020-02-08,South America
Argentina,6,2,391.0,265.6923076923077,-0.4716270990156341,2020-02-08,South America
Argentina,6,3,399.0,265.6923076923077,-0.501737116386798,2020-02-08,South America
Argentina,6,4,397.0,265.6923076923077,-0.49420961204400704,2020-02-08,South America
Argentina,6,5,435.0,265.6923076923077,-0.6372321945570354,2020-02-08,South America
Argentina,6,6,441.0,265.6923076923077,-0.6598147075854083,2020-02-08,South America
Argentina,7,0,448.0,265.6923076923077,-0.6861609727851767,2020-02-15,South America
Argentina,7,1,406.0,265.6923076923077,-0.5280833815865664,2020-02-15,South America
Argentina,7,2,399.0,265.6923076923077,-0.501737116386798,2020-02-15,South America
Argentina,7,3,422.0,265.6923076923077,-0.5883034163288942,2020-02-15,South America
Argentina,7,4,401.0,265.6923076923077,-0.509264620729589,2020-02-15,South America
Argentina,7,5,424.0,265.6923076923077,-0.5958309206716851,2020-02-15,South America
Argentina,7,6,404.0,265.6923076923077,-0.5205558772437754,2020-02-15,South America
Argentina,8,0,420.0,265.6923076923077,-0.5807759119861031,2020-02-22,South America
Argentina,8,1,431.0,265.6923076923077,-0.6221771858714534,2020-02-22,South America
Argentina,8,2,410.0,265.6923076923077,-0.5431383902721483,2020-02-22,South America
Argentina,8,3,415.0,265.6923076923077,-0.5619571511291257,2020-02-22,South America
Argentina,8,4,446.0,265.6923076923077,-0.6786334684423857,2020-02-22,South America
Argentina,8,5,457.0,265.6923076923077,-0.720034742327736,2020-02-22,South America
Argentina,8,6,398.0,265.6923076923077,-0.4979733642154025,2020-02-22,South America
Argentina,9,0,420.0,265.6923076923077,-0.5807759119861031,2020-02-29,South America
Argentina,9,1,252.0,265.6923076923077,0.05153445280833811,2020-02-29,South America
Argentina,9,2,204.0,265.6923076923077,0.23219455703532133,2020-02-29,South America
Argentina,9,3,435.0,265.6923076923077,-0.6372321945570354,2020-02-29,South America
Argentina,9,4,439.0,265.6923076923077,-0.6522872032426174,2020-02-29,South America
Argentina,9,5,447.0,265.6923076923077,-0.6823972206137812,2020-02-29,South America
Argentina,9,6,38.0,265.6923076923077,0.8569774174869716,2020-02-29,South America
Argentina,10,0,21.0,265.6923076923077,0.9209612044006948,2020-03-07,South America
Argentina,10,1,17.0,265.6923076923077,0.9360162130862768,2020-03-07,South America
Argentina,10,2,16.0,265.6923076923077,0.9397799652576723,2020-03-07,South America
Argentina,10,3,13.0,265.6923076923077,0.9510712217718588,2020-03-07,South America
Argentina,10,4,161.0,265.6923076923077,0.3940359004053271,2020-03-07,South America
Argentina,10,5,407.0,265.6923076923077,-0.5318471337579619,2020-03-07,South America
Argentina,10,6,401.0,265.6923076923077,-0.509264620729589,2020-03-07,South America
Argentina,11,0,422.0,265.6923076923077,-0.5883034163288942,2020-03-14,South America
Argentina,11,1,385.0,265.6923076923077,-0.4490445859872612,2020-03-14,South America
Argentina,11,2,357.0,265.6923076923077,-0.34365952518818765,2020-03-14,South America
Argentina,11,3,330.0,265.6923076923077,-0.2420382165605096,2020-03-14,South America
Argentina,11,4,238.0,265.6923076923077,0.10422698320787488,2020-03-14,South America
Argentina,11,5,11.0,265.6923076923077,0.9585987261146497,2020-03-14,South America
Argentina,11,6,305.0,265.6923076923077,-0.14794441227562252,2020-03-14,South America
Argentina,12,0,373.0,265.6923076923077,-0.40387955993051544,2020-03-21,South America
Argentina,12,1,321.0,265.6923076923077,-0.20816444701795025,2020-03-21,South America
Argentina,12,2,269.0,265.6923076923077,-0.012449334105385111,2020-03-21,South America
Argentina,12,3,291.0,265.6923076923077,-0.09525188187608576,2020-03-21,South America
Argentina,12,4,140.0,265.6923076923077,0.4730746960046323,2020-03-21,South America
Argentina,12,5,100.0,265.6923076923077,0.6236247828604516,2020-03-21,South America
Argentina,12,6,25.0,265.6923076923077,0.9059061957151129,2020-03-21,South America
Argentina,13,3,28.0,265.6923076923077,0.8946149392009265,2020-03-28,South America
Argentina,13,4,27.0,265.6923076923077,0.898378691372322,2020-03-28,South America
Argentina,13,5,24.0,265.6923076923077,0.9096699478865083,2020-03-28,South America
Argentina,13,6,11.0,265.6923076923077,0.9585987261146497,2020-03-28,South America
Argentina,14,0,26.0,265.6923076923077,0.9021424435437174,2020-04-04,South America
Argentina,14,1,10.0,265.6923076923077,0.9623624782860452,2020-04-04,South America
Argentina,14,2,19.0,265.6923076923077,0.9284887087434858,2020-04-04,South America
Argentina,14,3,20.0,265.6923076923077,0.9247249565720903,2020-04-04,South America
Argentina,14,4,24.0,265.6923076923077,0.9096699478865083,2020-04-04,South America
Argentina,14,5,13.0,265.6923076923077,0.9510712217718588,2020-04-04,South America
Argentina,14,6,17.0,265.6923076923077,0.9360162130862768,2020-04-04,South America
Argentina,15,0,21.0,265.6923076923077,0.9209612044006948,2020-04-11,South America
Argentina,15,1,19.0,265.6923076923077,0.9284887087434858,2020-04-11,South America
Argentina,15,2,19.0,265.6923076923077,0.9284887087434858,2020-04-11,South America
Argentina,15,3,21.0,265.6923076923077,0.9209612044006948,2020-04-11,South America
Argentina,15,4,14.0,265.6923076923077,0.9473074696004632,2020-04-11,South America
Argentina,15,5,7.0,265.6923076923077,0.9736537348002317,2020-04-11,South America
Argentina,15,6,12.0,265.6923076923077,0.9548349739432542,2020-04-11,South America
Argentina,16,0,17.0,265.6923076923077,0.9360162130862768,2020-04-18,South America
Argentina,16,1,22.0,265.6923076923077,0.9171974522292994,2020-04-18,South America
Argentina,16,2,25.0,265.6923076923077,0.9059061957151129,2020-04-18,South America
Argentina,16,3,19.0,265.6923076923077,0.9284887087434858,2020-04-18,South America
Argentina,16,4,22.0,265.6923076923077,0.9171974522292994,2020-04-18,South America
Argentina,16,5,23.0,265.6923076923077,0.9134337000579039,2020-04-18,South America
Argentina,16,6,15.0,265.6923076923077,0.9435437174290677,2020-04-18,South America
Argentina,17,0,24.0,265.6923076923077,0.9096699478865083,2020-04-25,South America
Argentina,17,1,28.0,265.6923076923077,0.8946149392009265,2020-04-25,South America
Argentina,17,2,23.0,265.6923076923077,0.9134337000579039,2020-04-25,South America
Argentina,17,3,23.0,265.6923076923077,0.9134337000579039,2020-04-25,South America
Argentina,17,4,20.0,265.6923076923077,0.9247249565720903,2020-04-25,South America
Argentina,17,5,22.0,265.6923076923077,0.9171974522292994,2020-04-25,South America
Argentina,17,6,15.0,265.6923076923077,0.9435437174290677,2020-04-25,South America
Argentina,18,0,18.0,265.6923076923077,0.9322524609148813,2020-05-02,South America
Argentina,18,1,14.0,265.6923076923077,0.9473074696004632,2020-05-02,South America
Argentina,18,2,32.0,265.6923076923077,0.8795599305153445,2020-05-02,South America
Argentina,18,3,17.0,265.6923076923077,0.9360162130862768,2020-05-02,South America
Argentina,18,4,22.0,265.6923076923077,0.9171974522292994,2020-05-02,South America
Argentina,18,5,21.0,265.6923076923077,0.9209612044006948,2020-05-02,South America
Argentina,18,6,13.0,265.6923076923077,0.9510712217718588,2020-05-02,South America
Argentina,19,0,20.0,265.6923076923077,0.9247249565720903,2020-05-09,South America
Argentina,19,1,28.0,265.6923076923077,0.8946149392009265,2020-05-09,South America
Argentina,19,2,39.0,265.6923076923077,0.8532136653155762,2020-05-09,South America
Argentina,19,3,39.0,265.6923076923077,0.8532136653155762,2020-05-09,South America
Argentina,19,4,26.0,265.6923076923077,0.9021424435437174,2020-05-09,South America
Argentina,19,5,16.0,265.6923076923077,0.9397799652576723,2020-05-09,South America
Argentina,19,6,17.0,265.6923076923077,0.9360162130862768,2020-05-09,South America
Argentina,20,0,26.0,265.6923076923077,0.9021424435437174,2020-05-16,South America
Argentina,20,1,41.0,265.6923076923077,0.8456861609727852,2020-05-16,South America
Argentina,20,2,32.0,265.6923076923077,0.8795599305153445,2020-05-16,South America
Argentina,20,3,33.0,265.6923076923077,0.8757961783439491,2020-05-16,South America
Argentina,20,4,30.0,265.6923076923077,0.8870874348581355,2020-05-16,South America
Argentina,20,5,21.0,265.6923076923077,0.9209612044006948,2020-05-16,South America
Argentina,20,6,13.0,265.6923076923077,0.9510712217718588,2020-05-16,South America
Argentina,21,0,45.0,265.6923076923077,0.8306311522872032,2020-05-23,South America
Argentina,21,1,28.0,265.6923076923077,0.8946149392009265,2020-05-23,South America
Argentina,21,2,36.0,265.6923076923077,0.8645049218297626,2020-05-23,South America
Argentina,21,3,30.0,265.6923076923077,0.8870874348581355,2020-05-23,South America
Argentina,21,4,33.0,265.6923076923077,0.8757961783439491,2020-05-23,South America
Argentina,21,5,38.0,265.6923076923077,0.8569774174869716,2020-05-23,South America
Argentina,21,6,15.0,265.6923076923077,0.9435437174290677,2020-05-23,South America
Argentina,22,0,29.0,265.6923076923077,0.8908511870295309,2020-05-30,South America
Argentina,22,1,36.0,265.6923076923077,0.8645049218297626,2020-05-30,South America
Argentina,22,2,50.0,265.6923076923077,0.8118123914302258,2020-05-30,South America
Argentina,22,3,33.0,265.6923076923077,0.8757961783439491,2020-05-30,South America
Armenia,5,0,50.0,57.73076923076923,0.13391072618254501,2020-02-01,Asia
Armenia,5,1,51.0,57.73076923076923,0.11658894070619591,2020-02-01,Asia
Armenia,5,2,48.0,57.73076923076923,0.1685542971352432,2020-02-01,Asia
Armenia,5,3,41.0,57.73076923076923,0.2898067954696869,2020-02-01,Asia
Armenia,5,4,54.0,57.73076923076923,0.06462358427714861,2020-02-01,Asia
Armenia,5,5,60.0,57.73076923076923,-0.03930712858094599,2020-02-01,Asia
Armenia,5,6,56.0,57.73076923076923,0.02998001332445041,2020-02-01,Asia
Armenia,6,0,57.0,57.73076923076923,0.012658227848101312,2020-02-08,Asia
Armenia,6,1,51.0,57.73076923076923,0.11658894070619591,2020-02-08,Asia
Armenia,6,2,43.0,57.73076923076923,0.2551632245169887,2020-02-08,Asia
Armenia,6,3,25.0,57.73076923076923,0.5669553630912725,2020-02-08,Asia
Armenia,6,4,16.0,57.73076923076923,0.7228514323784144,2020-02-08,Asia
Armenia,6,5,51.0,57.73076923076923,0.11658894070619591,2020-02-08,Asia
Armenia,6,6,55.0,57.73076923076923,0.04730179880079951,2020-02-08,Asia
Armenia,7,0,49.0,57.73076923076923,0.15123251165889412,2020-02-15,Asia
Armenia,7,1,53.0,57.73076923076923,0.08194536975349771,2020-02-15,Asia
Armenia,7,2,43.0,57.73076923076923,0.2551632245169887,2020-02-15,Asia
Armenia,7,3,53.0,57.73076923076923,0.08194536975349771,2020-02-15,Asia
Armenia,7,4,59.0,57.73076923076923,-0.021985343104596888,2020-02-15,Asia
Armenia,7,5,61.0,57.73076923076923,-0.05662891405729509,2020-02-15,Asia
Armenia,7,6,36.0,57.73076923076923,0.37641572285143243,2020-02-15,Asia
Armenia,8,0,64.0,57.73076923076923,-0.10859427048634239,2020-02-22,Asia
Armenia,8,1,58.0,57.73076923076923,-0.004663557628247788,2020-02-22,Asia
Armenia,8,2,46.0,57.73076923076923,0.2031978680879414,2020-02-22,Asia
Armenia,8,3,48.0,57.73076923076923,0.1685542971352432,2020-02-22,Asia
Armenia,8,4,54.0,57.73076923076923,0.06462358427714861,2020-02-22,Asia
Armenia,8,5,60.0,57.73076923076923,-0.03930712858094599,2020-02-22,Asia
Armenia,8,6,54.0,57.73076923076923,0.06462358427714861,2020-02-22,Asia
Armenia,9,0,59.0,57.73076923076923,-0.021985343104596888,2020-02-29,Asia
Armenia,9,1,56.0,57.73076923076923,0.02998001332445041,2020-02-29,Asia
Armenia,9,2,50.0,57.73076923076923,0.13391072618254501,2020-02-29,Asia
Armenia,9,3,43.0,57.73076923076923,0.2551632245169887,2020-02-29,Asia
Armenia,9,4,54.0,57.73076923076923,0.06462358427714861,2020-02-29,Asia
Armenia,9,5,49.0,57.73076923076923,0.15123251165889412,2020-02-29,Asia
Armenia,9,6,36.0,57.73076923076923,0.37641572285143243,2020-02-29,Asia
Armenia,10,0,52.0,57.73076923076923,0.09926715522984682,2020-03-07,Asia
Armenia,10,1,57.0,57.73076923076923,0.012658227848101312,2020-03-07,Asia
Armenia,10,2,54.0,57.73076923076923,0.06462358427714861,2020-03-07,Asia
Armenia,10,3,49.0,57.73076923076923,0.15123251165889412,2020-03-07,Asia
Armenia,10,4,48.0,57.73076923076923,0.1685542971352432,2020-03-07,Asia
Armenia,10,5,14.0,57.73076923076923,0.7574950033311126,2020-03-07,Asia
Armenia,10,6,38.0,57.73076923076923,0.3417721518987342,2020-03-07,Asia
Armenia,11,0,62.0,57.73076923076923,-0.07395069953364419,2020-03-14,Asia
Armenia,11,1,62.0,57.73076923076923,-0.07395069953364419,2020-03-14,Asia
Armenia,11,2,43.0,57.73076923076923,0.2551632245169887,2020-03-14,Asia
Armenia,11,3,45.0,57.73076923076923,0.2205196535642905,2020-03-14,Asia
Armenia,11,4,58.0,57.73076923076923,-0.004663557628247788,2020-03-14,Asia
Armenia,11,5,58.0,57.73076923076923,-0.004663557628247788,2020-03-14,Asia
Armenia,11,6,54.0,57.73076923076923,0.06462358427714861,2020-03-14,Asia
Armenia,12,0,58.0,57.73076923076923,-0.004663557628247788,2020-03-21,Asia
Armenia,12,1,46.0,57.73076923076923,0.2031978680879414,2020-03-21,Asia
Armenia,12,2,39.0,57.73076923076923,0.3244503664223851,2020-03-21,Asia
Armenia,12,3,19.0,57.73076923076923,0.6708860759493671,2020-03-21,Asia
Armenia,12,4,34.0,57.73076923076923,0.4110592938041306,2020-03-21,Asia
Armenia,12,5,12.0,57.73076923076923,0.7921385742838108,2020-03-21,Asia
Armenia,13,0,12.0,57.73076923076923,0.7921385742838108,2020-03-28,Asia
Armenia,13,1,13.0,57.73076923076923,0.7748167888074617,2020-03-28,Asia
Armenia,13,2,10.0,57.73076923076923,0.826782145236509,2020-03-28,Asia
Armenia,13,3,11.0,57.73076923076923,0.80946035976016,2020-03-28,Asia
Armenia,13,4,9.0,57.73076923076923,0.844103930712858,2020-03-28,Asia
Armenia,13,5,12.0,57.73076923076923,0.7921385742838108,2020-03-28,Asia
Armenia,13,6,8.0,57.73076923076923,0.8614257161892072,2020-03-28,Asia
Armenia,14,0,9.0,57.73076923076923,0.844103930712858,2020-04-04,Asia
Armenia,14,1,3.0,57.73076923076923,0.9480346435709527,2020-04-04,Asia
Armenia,14,2,4.0,57.73076923076923,0.9307128580946036,2020-04-04,Asia
Armenia,14,3,2.0,57.73076923076923,0.9653564290473018,2020-04-04,Asia
Armenia,14,4,6.0,57.73076923076923,0.8960692871419054,2020-04-04,Asia
Armenia,14,5,3.0,57.73076923076923,0.9480346435709527,2020-04-04,Asia
Armenia,14,6,3.0,57.73076923076923,0.9480346435709527,2020-04-04,Asia
Armenia,15,0,4.0,57.73076923076923,0.9307128580946036,2020-04-11,Asia
Armenia,15,1,5.0,57.73076923076923,0.9133910726182545,2020-04-11,Asia
Armenia,15,2,4.0,57.73076923076923,0.9307128580946036,2020-04-11,Asia
Armenia,15,3,5.0,57.73076923076923,0.9133910726182545,2020-04-11,Asia
Armenia,15,4,4.0,57.73076923076923,0.9307128580946036,2020-04-11,Asia
Armenia,15,5,1.0,57.73076923076923,0.9826782145236509,2020-04-11,Asia
Armenia,15,6,5.0,57.73076923076923,0.9133910726182545,2020-04-11,Asia
Armenia,16,0,6.0,57.73076923076923,0.8960692871419054,2020-04-18,Asia
Armenia,16,1,2.0,57.73076923076923,0.9653564290473018,2020-04-18,Asia
Armenia,16,2,4.0,57.73076923076923,0.9307128580946036,2020-04-18,Asia
Armenia,16,3,5.0,57.73076923076923,0.9133910726182545,2020-04-18,Asia
Armenia,16,4,10.0,57.73076923076923,0.826782145236509,2020-04-18,Asia
Armenia,16,5,4.0,57.73076923076923,0.9307128580946036,2020-04-18,Asia
Armenia,16,6,5.0,57.73076923076923,0.9133910726182545,2020-04-18,Asia
Armenia,17,0,7.0,57.73076923076923,0.8787475016655563,2020-04-25,Asia
Armenia,17,1,4.0,57.73076923076923,0.9307128580946036,2020-04-25,Asia
Armenia,17,2,7.0,57.73076923076923,0.8787475016655563,2020-04-25,Asia
Armenia,17,3,12.0,57.73076923076923,0.7921385742838108,2020-04-25,Asia
Armenia,17,4,10.0,57.73076923076923,0.826782145236509,2020-04-25,Asia
Armenia,17,5,5.0,57.73076923076923,0.9133910726182545,2020-04-25,Asia
Armenia,17,6,6.0,57.73076923076923,0.8960692871419054,2020-04-25,Asia
Armenia,18,0,12.0,57.73076923076923,0.7921385742838108,2020-05-02,Asia
Armenia,18,1,10.0,57.73076923076923,0.826782145236509,2020-05-02,Asia
Armenia,18,2,6.0,57.73076923076923,0.8960692871419054,2020-05-02,Asia
Armenia,18,3,8.0,57.73076923076923,0.8614257161892072,2020-05-02,Asia
Armenia,18,4,9.0,57.73076923076923,0.844103930712858,2020-05-02,Asia
Armenia,18,5,3.0,57.73076923076923,0.9480346435709527,2020-05-02,Asia
Armenia,18,6,5.0,57.73076923076923,0.9133910726182545,2020-05-02,Asia
Armenia,19,0,5.0,57.73076923076923,0.9133910726182545,2020-05-09,Asia
Armenia,19,1,7.0,57.73076923076923,0.8787475016655563,2020-05-09,Asia
Armenia,19,2,4.0,57.73076923076923,0.9307128580946036,2020-05-09,Asia
Armenia,19,3,3.0,57.73076923076923,0.9480346435709527,2020-05-09,Asia
Armenia,19,4,4.0,57.73076923076923,0.9307128580946036,2020-05-09,Asia
Armenia,19,5,4.0,57.73076923076923,0.9307128580946036,2020-05-09,Asia
Armenia,19,6,8.0,57.73076923076923,0.8614257161892072,2020-05-09,Asia
Armenia,20,0,1.0,57.73076923076923,0.9826782145236509,2020-05-16,Asia
Armenia,20,1,5.0,57.73076923076923,0.9133910726182545,2020-05-16,Asia
Armenia,20,2,5.0,57.73076923076923,0.9133910726182545,2020-05-16,Asia
Armenia,20,3,5.0,57.73076923076923,0.9133910726182545,2020-05-16,Asia
Armenia,20,4,10.0,57.73076923076923,0.826782145236509,2020-05-16,Asia
Armenia,20,5,1.0,57.73076923076923,0.9826782145236509,2020-05-16,Asia
Armenia,20,6,7.0,57.73076923076923,0.8787475016655563,2020-05-16,Asia
